Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
1968;BANGSAAAT TOLOL AJG BANGSAT AJG TOLOL OON BLOON BEGO AJGGGGGGGGG ALAY AJG BANGSAT JABLE';1;1;1;0;0;0;0;0;1;1;0;0;bangsat tolol anjing bangsat anjing tolol beloon beloon bego anjing alay anjing bangsat jablay ;1;1;0;0;0;0;0;0;1;0;0;0
1969;Betapa biadabnya teroris Budha myanmar ini URL;1;1;0;1;1;1;0;0;0;0;1;0;betapa biadabnya teroris buddha myanmar ini url;1;0;0;1;1;1;0;0;0;0;1;0
1971;USER Lanjutannya langsung aja. Kangen lama gak liat yg crot crotan';0;1;0;0;0;0;0;0;0;0;0;0;user lanjutannya langsung saja kangen lama tidak lihat  crot crot ;0;0;0;0;0;0;0;0;0;0;0;0
1975;lalu kepung YLHBI bubarkan HTI Iluni UI dstnya... URL;1;0;0;1;1;0;0;0;0;0;0;1;lalu kepung yayasan lembaga bantuan hukum indonesia bubarkan hizbut tahrir indonesia ikatan alumni universitas indonesia  dan seterusnya url;1;0;0;1;1;0;0;0;0;0;0;0
1987;"""People are using religion as a tool to gain votes and fulfil political interest. Everything is wrapped in the 'religious identity'."" #politics #IndonesiaElection  https://www.channelnewsasia.com/news/asia/identity-politics-how-indonesia-s-presidential-race-is-run-11436556ÃÂ Ã¢ÂÂ¦";1;0;0;1;1;0;0;0;0;0;1;0;people are using religion as a tool to gain votes and fulfill politik interest everything is wrapped in the areligious identity politics indonesia election ;0;0;0;0;0;0;0;0;0;0;0;0
1988;ganyang pki kenapa kalian harus hapus lambang PKI DI FILM ... ??? APA KALIAN TELAH DI INTIMIDASI KOMUNIS DAN ANTEK PKI YG SEPERTI HANTU.. ??;1;0;0;1;0;1;0;0;0;0;0;1;ganyang partai komunis indonesia kenapa kalian harus hapus lambang partai komunis indonesia di film apa kalian telah di intimidasi komunis dan antek partai komunis indonesia  seperti hantu ;1;0;0;1;0;1;0;0;0;0;0;0
1989;"Maybe aku gak punya toket... But ass wise, i'm more montok than her. She doesn't deserve the word ""montok"" behind her name.";1;1;1;0;0;0;1;0;0;1;0;0;maybe aku tidak punya toket but ass wise i sama more montok tahan her she does not deserve the word montok behind her nama ;0;1;0;0;0;0;0;0;0;0;0;0
1992;USER Kampang memang';1;1;0;1;0;0;0;0;1;0;1;0;user kampang memang ;1;1;1;0;0;0;0;0;0;1;0;0
1995;USER USER USER USER USER USER USER Aktifis 98 ala anak2 pki';0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user aktivis ala anak anak partai komunis indonesia ;1;0;0;1;0;0;0;0;0;0;0;0
1998;"RT USER Mantap bravo pasangan ideal cocok tuk 2019. Tumbangkn kaum antek"" cina.";1;0;0;1;0;1;0;0;0;0;1;0;rt user mantap bravo pasangan ideal cocok untuk tumbangkan kaum antek cina ;1;0;0;1;0;0;0;0;0;0;0;0
2000;Israel bener-bener bangsat dan banci, penakut, fuck israel, we hate israel. Save Palestine.....,,,,;1;1;0;1;0;0;0;0;1;0;1;0;israel benar benar bangsat dan banci penakut fuck israel we hate israel save palestina ;1;1;0;1;0;0;0;0;0;0;1;0
2002;Kenapa ya akhir2 ini gw ngerasain sendiri layanan perusahaan digital indonesia makin pada kacrut\n\nDunia IT kita berkembang pesat loh, tapi kalau pemeliharaannya gak beres malah ujung2nya rugiin customer';1;1;0;1;0;0;0;0;1;0;1;0;kenapa  akhir akhir ini aku merasakan sendiri layanan perusahaan digital indonesia semakin pada kacrut dunia it kita berkembang pesat  tapi kalau pemeliharaannya tidak beres malah ujung ujungnya merugikan customer ;0;0;0;0;0;0;0;0;0;0;0;0
2006;But kampungan can also be cute right? Show me yours;0;0;0;0;0;0;0;0;0;0;0;0;but kampungan can also be cute right show me yours;0;1;0;0;0;0;0;0;0;0;0;0
2007;Munafik, hypocrite, racist, close minded, conservative = korean (mostly)  https://twitter.com/idolfess2/status/1218414043561545728ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;1;0;0;0;0;1;0;munafik hypocrite racist close minded conservative korean paling banyak ;0;0;0;0;0;0;0;0;0;0;0;0
2008;USER Mungkin sebenernya seungmin idiot\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a';1;1;1;0;0;0;1;0;0;1;0;0;user mungkin sebenarnya seungmin idiot ;0;1;0;0;0;0;0;0;0;0;0;0
2009;Mari Awasi sekeliling kita masing-masing menjelang 30/S jika ada aktifitas antek komunis laporkan ke Ulama dan TNI...!! ganyang pki;1;0;0;1;0;1;0;0;0;0;0;1;mari awasi sekeliling kita masing masing menjelang si jika ada aktivitas antek komunis laporkan ke ulama dan tentara nasional indonesia ganyang partai komunis indonesia;1;0;0;0;0;0;0;0;0;0;0;0
2011;DC are better than mar*el kwnontol bangsat fuck you lah,,,,;0;1;0;0;0;0;0;0;0;0;0;0;dc are better tahan mar el kontol bangsat fuck you  ;1;1;0;0;0;0;0;0;1;0;0;0
2014;USER Itu eonnie ya! Yang suka berendamnya pake bunga bangkai?';0;0;0;0;0;0;0;0;0;0;0;0;user itu kakak   suka berendamnya pakai bunga bangkai ;0;1;0;0;0;0;0;0;0;0;0;0
2015;USER USER Ganti rezim kacung lah.. Cebong mah gitu kalo ditanya';1;1;0;1;0;0;0;0;1;0;1;0;user user ganti rezim kacung  kecebong  begitu kalau ditanya ;1;1;0;0;0;0;0;0;1;0;0;0
2022;USER USER ya gih aja makan tuh hindu nusantara, agama kita ini rahmatan lil alamin, bukan agama bumi tapi agama langit. tapi kalo islam nusantara mau sama dengan mereka, ya monggo, supaya lebih sesat sekalian!!';1;1;0;1;1;0;0;0;0;0;1;0;user user   saja makan itu hindu nusantara agama kita ini rahmatan little alamin bukan agama bumi tapi agama langit tapi kalau islam nusantara mau sama dengan mereka  monggo supaya lebih sesat sekalian ;0;0;0;0;0;0;0;0;0;0;0;0
2031;RT USER: Enaaaak banget lo minta maaaf...\n\nProses hukum harus tetap berjalan\n\nBiar bajingan kayak dia ini kapok\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a\xf0\x9f\x98\x88\nMohon USER\xe2\x80\xa6';1;1;1;0;0;0;0;0;1;1;0;0;rt user enak banget kamu meminta maaf proses hukum harus tetap berjalan biar bajingan kayak dia ini kapok mohon user ;0;1;0;0;0;0;0;0;0;0;0;0
2040;"Is that gonna ended up like others jp romance anime? Like.. ""Fireworks are so loud. Can u say it again?""";0;0;0;0;0;0;0;0;0;0;0;0;is that going to ended up like others jp romance anime like fireworks are so loud can kamu say it again ;0;1;0;0;0;0;0;0;0;0;0;0
2041;I bet today will be another fight for sumbu pendek cs YG will upload another teaser Ã°ÂÂÂÃ°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0;i banget today will be another fight for sumbu pendek rekan  will unggah another teaser ;1;1;0;0;0;0;0;0;0;0;0;0
2042;USER USER USER USER USER USER USER USER Haha die lagi \xf0\x9f\x91\x89 USER media bloon dasar tempurung dongo!';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user user  dia lagi user media beloon dasar tempurung dungu ;1;1;1;0;0;0;0;0;1;1;0;0
2045;USER Bilangin sama mak Srimulyani ajah pak supaya THR si sontoloyo ini gak ditransfer';1;1;1;0;0;0;0;0;1;1;0;0;user bilang sama ibu sri mulyani saja pak supaya tunjangan hari raya  sontoloyo ini tidak ditransfer ;1;0;0;0;0;0;0;0;1;0;0;0
2046;USER USER USER USER USER buat lo gak usah bahas ekonomi yg morat marit deh, gwe mau tahu lo tuh siapa pake akun tulisan nama kek gitu? lo antek aseng bukan? gegara aseng kek congor lo negara gwe jd hina kek gini, nega;1;1;1;0;0;0;0;0;1;1;0;0;user user user user user buat kamu tidak usah bahas ekonomi  morat marit  aku mau tahu kamu itu siapa pakai akun tulisan nama seperti begitu kamu antek asing bukan gara gara asing seperti congor kamu negara aku jadi hina seperti begini tega;0;0;1;0;0;0;0;0;0;1;0;0
2047;Harus dijelaskan, mengaji dan solat juga budaya Arab Saudi setelah Muhammad menguasai jajirah Arab;0;0;0;0;0;0;0;0;0;0;0;0;harus dijelaskan mengaji dan salat juga budaya arab saudi setelah muhammad menguasai jazirah arab;0;0;0;1;1;0;0;0;0;0;0;0
2048;anyway yall can shut the fuck up i dont need yall's preach just appreciate them as artists and musicians without talking about their romantic life so stfu stfu stfu armys embarrassing armys humiliating armys kampungan;1;1;0;1;0;0;0;0;1;0;1;0;anyway yel can shut the fuck up i do not need yel preach just appreciate them as artists and musicians tanpa membicarakan about their romantic life so shut the fuck up shut the fuck up shut the fuck up armys embarrassing armys humiliating armys kampungan;0;1;0;0;0;0;0;0;0;0;0;0
2053;Karena mereka SADAR REZIM ini kesempatan buat Neo KOMUNIS bangkit kembali,kapan lagi atau tidak sama sekali.;1;0;1;0;0;1;0;0;0;1;0;0;karena mereka sadar rezim ini kesempatan buat neo komunis bangkit kembali kapan lagi atau tidak sama sekali ;1;0;0;0;0;0;0;0;0;0;0;0
2059;USER USER USER Baru namanya timnya baja bajingan JA';1;1;0;1;0;0;0;0;1;0;1;0;user user user baru namanya timnya baja bajingan saja ;1;1;1;0;0;0;0;0;1;1;0;0
2061;"USER Awaasss... Jgn sampe beritanya sampe ke akhi gerung! Ntar susah nyari kosakatany. klu bcr aja micingin mata, bibir monyong kesamping, suara keluar ky lg nhn kentut.. ""politik kotor skl jmn ini!"". Klu tahu brt ini.. Plng Sambil ky nhn ngeden..""dungu!"". \xf0\x9f\x98\x8b";1;1;1;0;0;0;1;0;0;1;0;0;user awas jangan sampai beritanya sampai ke saudara gerung nanti susah mencari kosakatanya klu bicara saja memicing mata bibir monyong kesamping suara keluar seperti lagi menahan kentut politik kotor sekali zaman ini klu tahu berat ini pulang sambil seperti menahan ngeden dungu ;1;1;0;0;0;0;0;0;0;0;0;0
2063;"BENTAR LAGI GUA RILIS ALBUM THE ONTA'S WKWKWKWKWK""";0;0;0;0;0;0;0;0;0;0;0;0;bentar lagi aku rilis album the unta ;0;1;0;0;0;0;0;0;0;0;0;0
2064;Wow...The President of Hambalang...bener2 deh #prabowohalu #PrabowoGila;1;1;1;0;0;0;0;0;1;1;0;0; the presiden of hambalang benar benar  prabowo halu prabowo gila;1;1;0;0;0;0;0;0;1;0;0;0
2065;USER woiii kampret!!! gelik gue liat lu,belagu amat jd orang.songong!!! minta di penci jidat lu hah?!!';1;1;1;0;0;0;0;0;1;1;0;0;user  kampret geli aku lihat kamu belaga amat jadi orang songong meminta di penci jidat kamu ha ;1;1;0;0;0;0;0;0;0;0;0;0
2070;RT USER: Admin tolol di partai tolol\nPartai Tolol untuk orang Tolol';1;1;0;1;0;0;0;0;1;0;1;0;rt user admin tolol di partai tolol partai tolol untuk orang tolol ;1;1;1;0;0;0;0;0;1;1;0;0
2071;RT USER USER Mungkinkah Sandi dan Anies nyusul sahabat-sahabatnya yg jadi buron dan yg sdh ditangkap itu sebelum dilantik ?;1;0;0;1;0;0;0;0;1;0;1;0;rt user user mungkinkah sandi dan anies menyusul sahabat sahabatnya  jadi buron dan  sudah ditangkap itu sebelum dilantik ;1;0;1;0;0;0;0;0;1;1;0;0
2072;Can anyone please explain what #PrabowoGila and #PrabowoHalu actually mean?;1;1;1;0;0;0;0;0;1;1;0;0;can anyone please explain apa prabowo gila and prabowo halu actualy mean ;0;1;0;0;0;0;0;0;0;0;0;0
2079;Sebagai orang Kristen, maka IMAN - KASIH - PENGHARAPAN merupakan dasar kehidupan kita.';0;0;0;0;0;0;0;0;0;0;0;0;sebagai orang kristen maka iman kasih pengharapan merupakan dasar kehidupan kita ;1;0;0;0;0;0;0;0;0;0;0;0
2081;USER USER Dan dia kek milih milihh nge-replay-nyeee.. Ke gue doang..\xf0\x9f\x99\x86 Klo ama kaum adam mah... Melipiirrrr doi.. Tp ntar lg jg akan gue blok ajah daghh.. Sama sekali GA ADA MNFAATNYA mbaca komen dr kaum bani kampret tsb.;1;1;1;0;0;0;0;0;1;1;0;0;user user dan dia seperti memilih pilih  replay  ke aku saja kalau sama kaum adam  melipir dia tetapi nanti lagi juga akan aku blok saja  sama sekali tidak ada manfaatnya membaca komen dari kaum bani kampret tersebut ;1;1;0;0;0;0;0;0;1;0;0;0
2084;Now im happy, so please u dont come back again ewh anjing najis bgst sok kecakepan lo tai;1;1;1;0;0;0;1;0;0;1;0;0;now i am happy so please kamu do not come back again  anjing najis bangsat sok terlalu cakap kamu tai;1;1;1;0;0;0;0;0;0;0;0;0
2087; USER i reckon sby kicked the shit out bucket head abbott give up the boat bullshit tony or no beef imports capital swine;0;1;0;0;0;0;0;0;0;0;0;0; user i reckon susilo bambang yudhoyono kicked the shit out bucket head abbott give up the boat bullshit tony orang no beef imports capital swine;1;1;0;0;0;0;0;0;1;0;0;0
2088;Yg ancam mau lengserkan Jokowi bkn FPI tapi alumni212,lgian apa ada uu yg ngatur kalau mau lengserkan Jokowi hrs permisi dl ke pendukungnya;1;0;1;0;0;0;0;0;1;1;0;0; ancam mau lengserkan jokowi bukan front pembela islam tapi alumni lagian apa ada undang undang  mengatur kalau mau lengserkan jokowi harus permisi dulu ke pendukungnya;1;0;1;0;0;0;0;0;1;0;0;1
2090;USER USER Cebong kapir munafik alay goblok hahahaha';1;1;1;0;0;0;0;0;1;1;0;0;user user kecebong kafir munafik alay goblok  ;1;1;1;0;1;0;0;0;0;1;0;0
2092;"Let see what the real upin ipin gonna say about this  USER
#ShameOnYouSyedSaddiq #shameonyoumalaysia  https://twitter.com/Uki23/status/1197977365994827776ÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;let see apa the real upin ipin going to say about this user shame on you syed saddiq shame on you malaysia ;1;0;0;0;0;0;0;0;1;0;0;0
2097;our Mahdzab teaches is the most correct one, while the opinions of 'anjing tidak najis, kecuali air liurnya saja' and 'seluruh badan anjing najis' both exist and each of it has further explaination based on Quranic verses, Prophet sayings, the Islamic scholars, & Arabic language;0;0;0;0;0;0;0;0;0;0;0;0;our mahdzab teaches is the paling correct one ketika the opinions of anjing tidak najis kecuali air liurnya saja and eluruh badan anjing najis both eksis and each of it has further explanation based on quranic verses prophet sayings the islam scholars arabic language;0;1;0;0;0;0;0;0;0;0;0;0
2098;Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi;1;1;0;1;1;0;0;0;0;0;1;0;allah subhanahu wa taala halalkan harta rampasan malah janjikan banyak rampasan muslim harus buang islam sebelum teriak no korupsi;1;0;0;1;1;0;0;0;0;0;1;0
2099;If sby choosen to be our president again, it means ppl satisfied by his worked so far. We have no doubt. #indonesiaelection;0;0;0;0;0;0;0;0;0;0;0;0;if susilo bambang yudhoyono choosen to be our presiden again it means people satisfied by his worked so far we have no doubt indonesia election;1;0;0;0;0;0;0;0;0;0;0;0
2100;Isu pki terus di hembuskan grup grup pendukung prabowo;1;0;0;1;0;1;0;0;0;0;1;0;isu partai komunis indonesia terus di hembuskan grup grup pendukung prabowo;1;0;0;0;0;0;0;0;1;0;0;0
2106;so tired of the attitude of pendukung Jokowi. like you fcking know everything or you've been there when Prabowo violated HAM.;0;1;0;0;0;0;0;0;0;0;0;0;so tired of the attitude of pendukung jokowi like you fuck know everything orang you ve been there when prabowo violated hak asasi manusia ;1;1;0;0;0;0;0;0;0;0;0;0
2110;TIGA KALI BANGSAT!!!mourinho what the fuck you thinking asshole?????,,,,;1;1;1;0;0;0;0;0;1;1;0;0;tiga kali bangsat mourinho apa the fuck you thinking asshole ;0;1;0;0;0;0;0;0;0;0;0;0
2113;Hari tanu usir aja dia kan cina?;1;0;1;0;0;1;0;0;0;0;0;1;hari tanu usir saja dia  cina ;1;0;0;1;0;1;0;0;0;0;0;1
2114;"Apaaaaaaaaaan.. an tuh ! ?; ; Babeh Jajah ajah kepengenan Presiden Baru kagak muluk2, katanye nyang penting... ; Yg Berakhlak, Beragama, dan Berbudaye.; ; Ane tambain boleh ye beh..?; Jgn nyang kang Bo'ong / Ngibul ; Planga-Plongo kaye Dil'aun ?; ; #2019G";1;1;1;0;0;0;0;0;1;1;0;0;apaan an itu bapak jajah saja keinginan presiden baru tidak muluk muluk katanya  penting  berakhlak beragama dan berbudaya aku tambahkan boleh iya  jangan  kakak bo ong bohong plonga plongo kaya dil aun ganti presiden;1;0;1;0;0;0;0;0;1;0;0;0
2115;"Nak..kamu lihat ""ISTANA"" di sebrang sana..?; BerDoa'lah bersama Ayah dan rakyat semuanya Nak....; Semoga Tahun Depan Pemimpin yg sekarang tinggal di sana....; Pulang ke kampung halamanya tidak lagi tinggal di sana..; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;nak kamu lihat istana di seberang sana berdoa  bersama bapak dan rakyat semuanya nak semoga tahun depan pemimpin  sekarang tinggal di sana pulang ke kampung halamannya tidak lagi tinggal di sana ganti presiden;0;0;0;0;0;0;0;0;0;0;0;0
2116;Makin mau mati malah makin menjadi jadi si iblis betina tua itu..\n#TANGKAPSukmawati';1;1;1;0;0;0;0;0;1;1;0;0;semakin mau mati malah semakin menjadi jadi  iblis betina tua itu tangkap sukmawati ;0;1;0;0;0;0;0;0;0;0;0;0
2117;USER USER USER Pada akhirnya para bangkai ditemukan;1;1;1;0;0;0;0;0;1;1;0;0;user user user pada akhirnya para bangkai ditemukan;0;1;0;0;0;0;0;0;0;0;0;0
2119;USER USER Pki bangkit??';0;0;0;0;0;0;0;0;0;0;0;0;user user partai komunis indonesia bangkit ;1;0;0;0;0;0;0;0;0;0;0;0
2120;Quick date with my best friend #cibang #cina #padang #kafir #malamtakbiran #katastesikitamirip #dateÃ¢ÂÂ¦  http://instagram.com/p/ctfHP_xKF1/ÃÂ ;0;0;0;0;0;0;0;0;0;0;0;0;quick date dengan my best friend cibang cina padang kafir malam takbir kata stesi kita mirip date ;0;1;0;0;0;0;0;0;0;0;0;0
2121;Kondisi ini masih diperburuk dengan peran politik Partai Komunis Indonesia (PKI) yang mendominasi di kehidupan politik Indonesia. Bersandar pada Dekrit Presiden 5 Juli sebagai sumber hukum,';0;0;0;0;0;0;0;0;0;0;0;0;kondisi ini masih diperburuk dengan peran politik partai komunis indonesia partai komunis indonesia  mendominasi di kehidupan politik indonesia bersandar pada dekrit presiden juli sebagai sumber hukum ;1;0;0;0;0;0;0;0;0;0;0;0
2126;"x : Yg dimaksud RG bukan Al Quran; y : yakin? emang Al Quran bukan kitab suci?; x : yakinlah, dia ga maksud gitu; y : ahok juga ga bermaksud menista agama lho; x : WOY GA BISA LAH, BOHONG DIA, DASAR KAPIR...";1;1;1;0;1;0;0;0;0;1;0;0;x  dimaksud rg bukan al alquran iya yakin memang al alquran bukan kitab suci x yakinlah dia tidak maksud begitu iya ahok juga tidak bermaksud menista agama  x  tidak bisa  bohong dia dasar kafir ;1;0;0;0;0;0;0;0;0;0;0;0
2129;USER USER USER USER Eh kunyuk itu yg ngembat dana umroh lu diem aja apa ikut kebagian ya';1;1;1;0;0;0;0;0;1;1;0;0;user user user user  kunyuk itu  mengembat dana umrah kamu diam saja apa ikut kebagian  ;1;1;1;0;0;0;0;0;0;0;0;0
2133;Saat orang orang saling menuding antek aseng, aseng sesungguhnya bertepuk tangan.';0;0;0;0;0;0;0;0;0;0;0;0;saat orang orang saling menuding antek asing asing sesungguhnya bertepuk tangan ;1;0;0;0;0;0;0;0;0;0;0;0
2134;USER USER USER USER USER USER USER USER USER USER USER Coba ngaca n introspeksi,apakah keluarga anda yg gak pake hijab komunis jga?,otak dipakai jgn cmn jd property or pa;1;0;1;0;0;0;0;0;1;1;0;0;user user user user user user user user user user user coba mengaca dan introspeksi apakah keluarga kamu  tidak pakai hijab komunis juga otak dipakai jangan cuma jadi properti orang pak;1;1;1;0;0;0;0;0;0;1;0;0
2135;Anda perlu menyadarkan wanita Indonesia, Muhammad bajad setelah Khadijah meninggal, menjadikan perempuan budak seks;1;1;0;1;1;0;0;1;0;0;1;0;kamu perlu menyadarkan wanita indonesia muhammad bejat setelah khadijah meninggal menjadikan perempuan budak seks;1;1;0;0;0;0;0;0;0;0;0;0
2136;USER Ada cebong bang dia merasa paling benar';1;1;1;0;0;0;0;0;1;1;0;0;user ada kecebong bang dia merasa paling benar ;1;1;0;0;0;0;0;0;1;0;0;0
2139;40. Jika Jokowi mundur maka akan bergelar negarawan tapi hal itu mustahil pasti akan tetap bertahan dan kita akan melihat berakhir;1;0;1;0;0;0;0;0;1;1;0;0; jika jokowi mundur maka akan bergelar negarawan tapi hal itu mustahil pasti akan tetap bertahan dan kita akan melihat berakhir;1;0;1;0;0;0;0;0;1;0;0;0
2150;The Amazon, Australia, Indonesia and countless other places in the world on fire. And all you fuckers care about is #impeachment. Neoliberalism sucks. And #BlueNoMatterWho is a sham.;1;1;0;1;0;0;0;0;1;0;1;0;the amazon australia indonesia and countless other places in the world on fire and all you fuck care about is impeachment neoliberalism sucks and blue no matter who is a sham ;0;1;0;0;0;0;0;0;0;0;0;0
2152;Not for me...he's a liar's president and we do not accept him to be our president...!!;1;1;1;0;0;0;0;0;1;1;0;0;not for me he a liar presiden and we do not accept him to be our presiden ;1;0;1;0;0;0;0;0;1;1;0;0
2154;USER USER Ohh rujukannya orang merah juga.. yang dulu temamenan bareng sama PKI.. gak kapok\xc2\xb2 begonya lu Bong..';1;1;1;0;0;0;0;0;1;1;0;0;user user  rujukannya orang merah juga  dulu teman teman bareng sama partai komunis indonesia tidak kapok begonya kamu kecebong ;1;1;0;0;0;0;0;0;1;0;0;0
2157;USER USER USER USER USER USER cebong dongok...dah kalah malah gila :))';1;1;0;1;0;0;1;0;0;0;1;0;user user user user user user kecebong dungu sudah kalah malah gila ;1;1;0;0;0;0;0;0;1;1;0;0
2159;Dear USER driver lo ada yang tukeran orang buat anter gw, gw sih gak masalah asal pinter gak dongo muter2 cari rumah gw. Ini udah pake driver pengganti dongo buang waktu gw bgt buat nunggu. Taik';1;1;0;1;0;0;0;0;1;0;1;0;dear user driver kamu ada  tukaran orang buat anter aku aku  tidak masalah asal pintar tidak dungu puter puter cari rumah aku ini sudah pakai driver pengganti dungu buang waktu aku banget buat menunggu tai ;1;1;0;0;0;0;0;0;0;0;0;0
